"Stop ID","Stop Name","Latitude","Longitude","2022_Avg_Board","2022_Avg_Alight","2022_Max_Number_of_Days","2023_Avg_Board","2023_Avg_Alight","2023_Max_Number_of_Days","2021_Avg_Board","2021_Avg_Alight","2021_Max_Number_of_Days","2020_Avg_Board","2020_Avg_Alight","2020_Max_Number_of_Days","2019_Avg_Board","2019_Avg_Alight","2019_Max_Number_of_Days","2018_Avg_Board","2018_Avg_Alight","2018_Max_Number_of_Days","2017_Avg_Board","2017_Avg_Alight","2017_Max_Number_of_Days","Nearest_In","routes","Direction","Trans_P","Frequency_AM_Peak","Frquency_Midday","Frequency_PM_Peak","Frequency_Evening","Frequency_Late_Night"
"08230","3rd St & Davidson St",35.2214678,-80.8405238,441.75,328.3333333,31,785.2727273,387.3636364,31,382.4166667,245,31,672.9166667,604.1666667,31,2019.75,1698.916667,31,1651.75,1419.75,31,6388.75,4865.666667,31,"CALDWELL & DAVIDSON","14, 15, 20, 48x, 53x, 6, 62x, 63x, 77x, 82x, 85x","not applicable","transfer point",21,8,8,5,1
"08240","3rd St @ Marshall Park",35.2200353,-80.8388696,109.25,267.75,31,174,389.6363636,31,72.41666667,157.0833333,31,165.75,288.4166667,31,407.8333333,673.6666667,31,263.0833333,531.9166667,31,328.1666667,508.3333333,31,"DAVIDSON & MCDOWELL","14, 15, 20, 48x, 53x, 6, 63x, 77x, 82x, 85x","not applicable","transfer point",21,8,8,5,1
"08250","3rd St & McDowell St",35.2189238,-80.837673,159.6666667,133.25,31,165.3636364,165.9090909,31,143.3333333,162.0833333,31,270.8333333,342.1666667,31,518.4166667,614.9166667,31,363.5,521.1666667,31,433.0833333,533.1666667,31,"DAVIDSON & MCDOWELL","14, 15, 20, 48x, 53x, 6, 62x, 63x, 77x, 82x, 85x","not applicable","transfer point",21,8,8,5,1
"08260","3rd St & Kings Dr",35.2144188,-80.8316088,593.0833333,658.3333333,31,720.3636364,833.4545455,31,555,766.25,31,1023,1440.416667,31,1749.416667,2284.833333,31,1434.666667,1635.666667,31,1454.416667,1484.5,31,"CHERRY & INDEPENDENCE","14, 15, 62x","outbound","not a transfer point",4,4,4,2,1
"08280","36th St & Alexander St",35.2465776,-80.803372,310.75,90.16666667,31,277.3636364,69.27272727,31,303.25,96.41666667,31,413.4166667,142.3333333,31,692.4166667,238.1666667,31,442.5,156.1666667,31,94.75,98.25,31,"YADKIN & ALEXANDER","23, 3","outbound","transfer point",4,4,4,3,3
"08300","36th St & McDowell St",35.2453285,-80.8018364,9.416666667,4.083333333,31,10,9.636363636,31,4.583333333,8.5,31,13.66666667,13.25,31,22.33333333,30.08333333,31,16.33333333,44.08333333,31,11.16666667,60.5,31,"MCDOWELL & SPENCER","23, 3","outbound","transfer point",4,4,4,3,3
"08320","36th St & Charles Ave",35.2442834,-80.8006109,8.166666667,11.16666667,31,9.818181818,11.63636364,31,8.416666667,16.75,31,11,22.41666667,31,12.16666667,27.16666667,31,8.75,22.91666667,31,17.25,77.75,31,"SPENCER & CHARLES","23, 3","outbound","transfer point",4,4,4,3,3
"08390","36th St & Holt St",35.2421979,-80.7981295,27.41666667,128.75,31,27,183.9090909,31,22.33333333,102.5,31,46.75,135.25,31,36.75,176.75,31,26.58333333,218.1666667,31,55.25,423.3333333,31,"WESLEY & HOLT","23, 3","outbound","transfer point",4,3,3,3,3
"08430","Trade St & College St",35.226634,-80.8425066,651.3333333,4139.666667,31,893.2727273,6411.727273,31,308.6666667,1485.916667,31,232.6666667,361,31,273.3333333,475.8333333,31,105.6666667,266.3333333,31,698.9166667,7172.083333,31,"TRYON & COLLEGE","1, 21, 22, 26, 34, 7, 8","inbound","transfer point",23,22,22,22,7
"08530","Trade St & Alexander St",35.2221012,-80.8371717,476.5833333,178.25,31,885.5454545,288.2727273,31,351.5833333,159.4166667,31,541.6666667,279.4166667,31,1702.416667,755.75,31,1292.583333,547.5833333,31,5938.416667,2938.75,31,"DAVIDSON & ALEXANDER","27, 9","outbound","not a transfer point",10,10,10,6,2
"08620","East Blvd & Lyndhurst Ave",35.2092128,-80.8544736,29.16666667,35.91666667,31,45.09090909,50.54545455,31,24.91666667,24.08333333,31,36.58333333,56.16666667,31,113,170.0833333,31,239.0833333,209.9166667,31,261.4166667,222.0833333,31,"EUCLID & LYNDHURST","19","not applicable","transfer point",2,2,2,2,0
"08632","East Blvd & Euclid Ave",35.209926,-80.855062,20,24.09090909,31,34.72727273,36.54545455,31,0,0,0,0,0,0,0,0,0,19.66666667,20.77777778,27,29.66666667,17.33333333,27,"EUCLID & LYNDHURST","19","outbound","not a transfer point",2,3,3,2,0
"08660","East Blvd & Springdale Ave",35.2076926,-80.8520896,12.41666667,5.666666667,31,25.81818182,5.727272727,31,7.583333333,7.916666667,31,30.41666667,7.666666667,31,94.66666667,20.33333333,31,103.3333333,35.41666667,31,131.0833333,50,31,"WINTHROP & SPRINGDALE","19","inbound","not a transfer point",2,2,2,2,0
"08670","East Blvd & Lennox Ave",35.2067753,-80.8511826,25.75,134.8333333,31,27.72727273,210.2727273,31,21.91666667,109.6666667,31,25.66666667,182.9166667,31,67.5,399.5833333,31,102.5833333,354.75,31,106.0833333,360,31,"SPRINGDALE & LENNOX","19","not applicable","transfer point",2,2,2,2,0
"08680","East Blvd & Lennox Ave",35.2063823,-80.8503776,70.83333333,40.16666667,31,119.2727273,39.54545455,31,76.83333333,38.08333333,31,100.75,33.25,31,252.4166667,106.9166667,31,192.8333333,131.8333333,31,185.4166667,117.9166667,31,"LENNOX & PARK","19","inbound","transfer point",2,2,2,2,0
"08720","East Blvd & Scott Ave",35.2010876,-80.8433713,305.6666667,344,31,367.7272727,333.5454545,31,189.5833333,223,31,320.4166667,359.1666667,31,671.9166667,677.5,31,606.1666667,711.9166667,31,481.4166667,592.6666667,31,"SCOTT & FLORAL","6","not applicable","transfer point",3,3,3,3,0
"08780","East Blvd & Garden Ter",35.1990539,-80.8405947,34.16666667,67.58333333,31,69,124.4545455,31,66.25,76,31,39,59.25,31,100.75,130.5,31,70.66666667,139.0833333,31,79.75,168.1666667,31,"GARDEN & LOMBARDY","6","not applicable","transfer point",3,3,3,3,0
"08820","East Blvd & Kings Dr",35.1961676,-80.8382216,432.25,363.5833333,31,569,445.5454545,31,426.8333333,375.0833333,31,600.25,505,31,1215.916667,927.5,31,1202.083333,954.5,31,1211.666667,903,31,"LOMBARDY & MARYLAND","6","not applicable","transfer point",3,3,3,3,0
"08900","Eastway Dr @ CMC Northpark",35.256986,-80.7781683,231,50.58333333,31,361.0909091,66.18181818,31,220.5,37.16666667,31,301.9166667,56.16666667,31,476.75,102.25,31,526.1666667,89.33333333,31,617.1666667,44.08333333,31,"NORTHPARK MALL & CURTISWOOD","39","inbound","not a transfer point",1,2,2,1,0
"08920","Eastway & Howie Circle",35.25179,-80.7805993,179.5,131.6666667,31,220,210.8181818,31,155.1666667,142.9166667,31,193.75,147.6666667,31,270.9166667,258.6666667,31,204.0833333,204.5833333,31,145.6666667,73.66666667,31,"HOWIE & HOWIE","39","inbound","not a transfer point",1,2,2,1,0
"08940","Eastway Dr @ CMC Northpark",35.2570118,-80.7779253,31.41666667,178.9166667,31,23.63636364,260.0909091,31,18.91666667,172.6666667,31,28.66666667,246.1666667,31,71.08333333,464.4166667,31,51.08333333,424.75,31,33,484.25,31,"NORTHPARK MALL & CURTISWOOD","39","outbound","not a transfer point",1,1,1,1,1
"08950","Eastway Dr & Howie Cir",35.2518201,-80.7804167,185.75,319.9166667,31,244,387,31,184,292.4166667,31,202.9166667,335.25,31,382.75,487.25,31,324.6666667,413.75,31,159.1666667,430.25,31,"HOWIE & HOWIE","39","outbound","transfer point",1,1,1,1,1
"08970","Eastway Dr & Weldon Ave",35.2471041,-80.7812938,373.6666667,154.25,31,428.7272727,140,31,289.5833333,117.9166667,31,396.1666667,180,31,612.4166667,302.5833333,31,612.1666667,284.3333333,31,671.75,137.9166667,31,"THE PLAZA & WELDON","39","inbound","not a transfer point",1,2,2,1,0
"08980","Eastway Dr & Commercial Ave",35.245642,-80.7808686,0.083333333,0.583333333,31,0.272727273,0.909090909,31,0.916666667,1.25,31,0.166666667,1.083333333,31,0.416666667,2.416666667,31,1.9,3.8,31,0,0,0,"COMMERCIAL & FINCHLEY","39","outbound","not a transfer point",1,1,1,1,1
"08990","Eastway Dr & Citiside Dr",35.2467301,-80.7810766,144,263.9166667,31,107.0909091,334.0909091,31,117,216.75,31,106.3333333,281.5,31,243.8333333,446.75,31,218.4166667,531.25,31,92.25,713.25,31,"WELDON & COMMERCIAL","39","outbound","not a transfer point",1,1,1,1,1
"09000","Eastway Dr & Finchley Dr",35.2445981,-80.780581,85.33333333,74.25,31,97.90909091,108.7272727,31,85.08333333,50.41666667,31,71.66666667,88.91666667,31,116.3333333,136.6666667,31,84.33333333,168.3333333,31,56.16666667,251.25,31,"FINCHLEY & PURSER","39","outbound","not a transfer point",1,1,1,1,1
"09010","Eastway Dr & Sugar Creek Rd",35.2441133,-80.7805946,63.08333333,86.83333333,31,102.6363636,106.1818182,31,41,108,31,100.5833333,97.83333333,31,152.3333333,111.3333333,31,196.8333333,102.1666667,31,291,53.08333333,31,"COMMERCIAL & FINCHLEY","39","inbound","not a transfer point",1,2,2,1,0
"09030","Eastway Dr & Audrey St",35.2390271,-80.7774395,105.6666667,104.3333333,31,114,143.2727273,31,117.4166667,86,31,119.5,109.1666667,31,264.1666667,166.8333333,31,307.4166667,155.9166667,31,211.25,51.16666667,31,"PEACE & AUDREY","39","inbound","not a transfer point",1,2,2,1,0
"09040","Eastway Dr & Audrey St",35.2394058,-80.7776198,143.75,94,31,164.2727273,121.9090909,31,122.6666667,115.0833333,31,126.6666667,113.6666667,31,211.4166667,191.8333333,31,195.5,243.75,31,86.16666667,315.4166667,31,"PEACE & AUDREY","39","outbound","not a transfer point",1,1,1,1,1
"09050","Eastway Dr & Peace St",35.2401558,-80.7783218,0.583333333,2.25,31,1.363636364,1.272727273,31,1.166666667,1,31,4.083333333,4.583333333,31,2.5,2.583333333,31,2.2,2,31,15.5,9.5,31,"PURSER & PEACE","39","inbound","not a transfer point",1,2,2,1,0
"09060","Eastway Dr & Shamrock Dr",35.2358313,-80.7750863,173.0833333,311.4166667,31,165.6363636,321.3636364,31,145.3333333,273,31,120.8333333,322.4166667,31,230.9166667,491.9166667,31,189.5,473.25,31,149,573.75,31,"SPRINGWAY & HILLIARD","39","outbound","not a transfer point",1,1,1,1,1
"09070","Eastway Dr & Shamrock Dr",35.2358708,-80.7752473,418.4166667,163.5,31,458,201.3636364,31,406.4166667,133.5833333,31,434.0833333,168.4166667,31,578.1666667,224,31,532.9166667,178.8333333,31,772.8333333,184.6666667,31,"FRONTENAC & SPRINGWAY","39","inbound","not a transfer point",1,2,2,1,0
"09080","Eastway Dr & Dunlavin Way",35.2329348,-80.7744761,3.833333333,9.916666667,31,25,24.63636364,31,3.833333333,6,31,4.5,13.16666667,31,4.083333333,17,31,7.583333333,15.66666667,31,6,30.91666667,31,"HILLIARD & DUNLAVIN","39","outbound","not a transfer point",1,1,1,1,1
"09090","Eastway Dr @ Metropolitan Community Church",35.2310366,-80.7744761,54.5,36.33333333,31,42.72727273,54.90909091,31,30.58333333,20.41666667,31,36.08333333,32.5,31,81.33333333,60.66666667,31,74.66666667,43.58333333,31,39.83333333,54.75,31,"DUNLAVIN & DUTCH VILLAGE APTS","39","outbound","not a transfer point",1,1,1,1,1
"09100","Eastway Dr @ 1908",35.2306168,-80.774589,95.5,73.41666667,31,130.8181818,73.09090909,31,74,41.91666667,31,81.58333333,62,31,110.75,96.08333333,31,96.41666667,67.83333333,31,167.3333333,35.75,31,"DUNLAVIN & DUTCH VILLAGE APTS","39","inbound","not a transfer point",1,2,2,1,0
"09110","Eastway Dr & Kilborne Dr",35.2289138,-80.7747683,474.6666667,330.5833333,31,585.0909091,442.9090909,31,327.25,232.4166667,31,332.25,250.9166667,31,643.25,334,31,459.0833333,336.8333333,31,153,511.9166667,31,"MAGNOLIA HILL & KILBORNE","39","outbound","not a transfer point",1,2,2,1,1
"09120","Eastway Dr & Kilborne Dr",35.2287288,-80.7750708,334.6666667,319.9166667,31,377.3636364,352.3636364,31,210.1666667,201,31,227.75,238.75,31,342.6666667,358.5833333,31,478,284.1666667,31,821.4166667,121.1666667,31,"MAGNOLIA HILL & KILBORNE","39","inbound","not a transfer point",1,2,2,1,0
"09140","Eastway Dr & Sandhurst Dr",35.2267671,-80.7762483,16.41666667,140.9166667,31,28.72727273,165,31,16.58333333,113.8333333,31,24.16666667,119.1666667,31,29.5,248,31,39.5,399.5833333,31,68.08333333,668.5,31,"SANDHURST & TOWNSEND","39","not applicable","transfer point",1,2,2,1,1
"09150","Eastway Dr & Bently Pl",35.2251598,-80.7773758,126.0833333,183.1666667,31,236,279.8181818,31,127.5,176.1666667,31,171.6666667,242.1666667,31,279.0833333,454.4166667,31,307.6666667,486.3333333,31,274.4166667,802.9166667,31,"BENTLEY & DUNLAVIN","39","not applicable","not a transfer point",1,2,2,1,1
"09190","Eastway Dr & Arnold Dr",35.2226531,-80.7791118,41,96.5,31,43.09090909,145.2727273,31,38.66666667,78.08333333,31,65.75,112.75,31,132.1666667,160,31,160.5,208.8333333,31,97.75,396.3333333,31,"DUNLAVIN & ARNOLD","39","not applicable","not a transfer point",1,2,2,1,1
"09200","Eastway Dr & Bently Pl",35.2251204,-80.7774773,126.5,99.91666667,31,228.5454545,206.5454545,31,164.75,94.33333333,31,177.8333333,139.5,31,236.75,238.75,31,312.25,229.6666667,31,568.8333333,243.4166667,31,"BENTLEY & DUNLAVIN","39","not applicable","not a transfer point",1,1,1,1,0
"09220","Eastway Dr & Burgin St",35.219942,-80.7805311,15.41666667,35.16666667,31,29.18181818,48.72727273,31,11.75,21.25,31,24.58333333,44.25,31,36.16666667,44.58333333,31,40.41666667,64,31,25.16666667,119.75,31,"ARNOLD & BURGIN","39","not applicable","not a transfer point",1,2,2,1,1
"09230","Eastway Dr & Burgin St",35.2183606,-80.7807236,87.16666667,942.25,31,112.4545455,1050.454545,31,71.41666667,883.1666667,31,91.5,1048.916667,31,182.0833333,1648.416667,31,162.8333333,1499.666667,31,92.41666667,298.0833333,31,"BURGIN & CENTRAL","39","not applicable","transfer point",1,1,1,1,1
"09240","Eastway Dr & Burgin St",35.2181028,-80.7806101,30.08333333,4.75,31,36.72727273,5.636363636,31,25.91666667,5.25,31,28.16666667,4.583333333,31,45.41666667,9.666666667,31,36.66666667,13.33333333,31,254.0833333,137.25,31,"BURGIN & CENTRAL","39","not applicable","transfer point",1,2,2,1,1
"09250","Eastway Dr & Central Ave",35.2168663,-80.7805856,869.0833333,174.3333333,31,978.2727273,201.2727273,31,852.4166667,141.0833333,31,1018.583333,182.25,31,1683.583333,260.8333333,31,1795,366.9166667,31,1327.5,627,31,"BURGIN & CENTRAL","39","not applicable","not a transfer point",1,2,2,1,1
"09270","Eastway Dr & Sandhurst Dr",35.2271475,-80.7760986,42.83333333,21.91666667,31,75.27272727,28.18181818,31,40.91666667,16.91666667,31,70.08333333,25.58333333,31,148.25,32.91666667,31,287,65.66666667,31,503,131.6666667,31,"KILBORNE & SANDHURST","39","not applicable","transfer point",1,2,2,1,0
"09290","Eastway Dr & Arnold Dr",35.2234908,-80.7786718,114.6666667,30.83333333,31,145,25.36363636,31,80,20.91666667,31,124.1666667,37.83333333,31,302.0833333,58.08333333,31,267.1666667,49.08333333,31,461.6666667,44.16666667,31,"DUNLAVIN & ARNOLD","39","not applicable","not a transfer point",1,1,1,1,1
"09310","Eastway Dr & Arnold Dr",35.2218373,-80.7798028,166.9166667,51.25,31,169.0909091,58.36363636,31,140.1666667,63.58333333,31,155.3333333,73.08333333,31,247.25,148.9166667,31,306.8333333,167.9166667,31,453.5,130.8333333,31,"ARNOLD & BURGIN","39","not applicable","not a transfer point",1,1,1,1,1
"09340","Eastwood Dr & Shamrock Dr",35.2353975,-80.7873023,23.5,33.5,31,22.90909091,37.72727273,31,4.333333333,41.08333333,31,3.833333333,29.83333333,31,11.08333333,58.5,31,25.41666667,61.91666667,31,18.91666667,63.58333333,31,"SHAMROCK & ENDICOTT","23","outbound","not a transfer point",2,2,2,2,2
"09350","Eastwood Dr & Maywood Dr",35.2370236,-80.7879801,2.833333333,31.25,31,2.181818182,32.54545455,31,3.083333333,18.41666667,31,4.416666667,20.58333333,31,8.333333333,57.16666667,31,10.41666667,62.16666667,31,21.58333333,81.83333333,31,"AIRLIE & MAYWOOD","23","outbound","not a transfer point",2,2,2,2,2
"09360","Eastwood Dr & Maywood Dr",35.2370481,-80.7879401,31.5,5.333333333,31,45.63636364,4.272727273,31,30.91666667,6.916666667,31,25,4.333333333,31,65.16666667,11.83333333,31,91.08333333,9,31,94.5,20,31,"AIRLIE & MAYWOOD","23","inbound","not a transfer point",2,2,2,2,1
"09380","Eastwood Dr & Academy St",35.2397207,-80.7883917,26.25,5.083333333,31,35.45454545,1.818181818,31,12.41666667,4.333333333,31,61.16666667,6.333333333,31,48.66666667,15,31,73.08333333,17.08333333,31,71.41666667,20.91666667,31,"DALEHURST & ACADEMY","23","inbound","not a transfer point",2,2,2,2,1
"09390","Eastwood Dr & Academy St",35.2405134,-80.7883703,11.41666667,16.58333333,31,3.727272727,17.72727273,31,11.41666667,14.83333333,31,14.33333333,59.58333333,31,19.83333333,81.08333333,31,22.75,91,31,28.16666667,100.1666667,31,"ACADEMY & ANDERSON","23","outbound","not a transfer point",2,2,2,2,2
"09420","Echo Glen Rd & Bilmark Ave",35.2736436,-80.783789,62,43.25,31,85.63636364,45.81818182,31,35.16666667,24.66666667,31,42.25,26.33333333,31,94.5,66.66666667,31,128.8333333,77.83333333,31,139.6666667,98.41666667,31,"VALEN & BILMARK","211","inbound","not a transfer point",3,2,2,3,1
"09640","Edgewood Rd & Susan St",35.2484953,-80.8993986,175.75,44.83333333,31,204.7272727,29.81818182,31,136.75,20.58333333,31,264.5833333,44,31,459.3333333,55,31,225.75,30.66666667,31,151.5833333,16.25,31,"FREEDOM & MAJOR","34","inbound","not a transfer point",3,3,3,3,0
"09660","Edgewood Rd & Major St",35.2489581,-80.8992622,41.58333333,316.6666667,31,24.54545455,379.1818182,31,21.08333333,336.8333333,31,32.91666667,481.9166667,31,72.08333333,773.9166667,31,41.66666667,787.1666667,31,19.83333333,696.5,31,"FREEDOM & MAJOR","34","outbound","not a transfer point",3,3,3,2,1
"09680","Elgywood Ln & Blackhawk Rd",35.2731968,-80.7721653,4.75,12.33333333,31,1.363636364,3,31,8.916666667,13.41666667,31,15,9.333333333,31,20.08333333,23.5,31,22.5,37.83333333,31,11.33333333,32.75,31,"BLACKHAWK & CANTERWOOD","211","inbound","transfer point",3,3,3,2,0
"09695","Elgywood Ln & Canterwood Dr",35.2748056,-80.7726833,18.16666667,13.66666667,31,10.81818182,10.45454545,31,19.83333333,15.75,31,27.66666667,24.58333333,31,40.25,40.75,31,40.16666667,51.33333333,31,52.41666667,40.75,31,"BLACKHAWK & CANTERWOOD","211","inbound","transfer point",3,3,3,2,0
"09960","Ellington St & Wheatley Ave",35.1931143,-80.8021105,6.916666667,5,31,19.18181818,17.90909091,31,11.58333333,3.75,31,10.41666667,10.66666667,31,38.33333333,15.83333333,31,50.66666667,10.33333333,31,51.83333333,14.75,31,"WHEATLEY & BILLINGSLEY","15","inbound","not a transfer point",2,2,2,1,1
"09970","Ellington St & Billingsley Rd",35.1913336,-80.8018371,488.3333333,97.58333333,31,647.8181818,138.1818182,31,460.8333333,135.0833333,31,649.25,133.6666667,31,1159,236.8333333,31,1380,204.3333333,31,1266.666667,188.9166667,31,"WHEATLEY & BILLINGSLEY","15","inbound","not a transfer point",2,2,2,1,1
"09980","Ellington St & Wheatley Ave",35.1921845,-80.8020233,5.416666667,32.25,31,3.818181818,57.36363636,31,10.25,48.41666667,31,4.583333333,37.5,31,10.41666667,86.41666667,31,12.41666667,106.9166667,31,4.916666667,74.41666667,31,"WHEATLEY & BILLINGSLEY","15","outbound","not a transfer point",2,2,2,1,1
"09990","Ellington St & Billingsley Rd",35.1913096,-80.8018446,123.6666667,548.0833333,31,109.4545455,673.1818182,31,106.75,477.6666667,31,144.75,717.75,31,178,1177,31,197.8333333,1249.083333,31,167.5833333,1164.833333,31,"WHEATLEY & BILLINGSLEY","15","outbound","not a transfer point",2,2,2,1,1
"10050","English Dr & Sutton Dr",35.265114,-80.8629058,10.75,70.58333333,31,11.72727273,116,31,10,73.33333333,31,26.08333333,129.8333333,31,18.25,191.1666667,31,20.25,206,31,14.83333333,200.3333333,27,"SOUTHWEST & SUTTON","3","outbound","not a transfer point",2,2,2,2,0
"10060","English Dr & Abelwood Rd",35.2686211,-80.862298,14.5,43.16666667,31,33.90909091,66.72727273,31,11.41666667,38.08333333,31,14.33333333,72.83333333,31,20.16666667,101.25,31,12.5,62.66666667,31,5.833333333,54.83333333,27,"SUTTON & ABELWOOD","3","outbound","not a transfer point",2,2,2,2,0
"10110","Erie St & LaSalle St",35.2607566,-80.8451148,27.41666667,128.6666667,31,48.63636364,113.8181818,31,38.83333333,121.0833333,31,22.66666667,122.75,31,45.16666667,173.1666667,31,41.41666667,182.3333333,31,45,218.6666667,31,"HATERAS & LASALLE","26","outbound","transfer point",1,2,2,1,0
"10120","Erie St & Catherine Simmons Ave",35.2626261,-80.8448146,11.75,95.5,31,18.45454545,117.5454545,31,16.16666667,51.83333333,31,35.08333333,130.4166667,31,42.5,217.75,31,49.41666667,225,31,34.33333333,158.5833333,31,"LASALLE & CATHERINE SIMMONS","26","outbound","not a transfer point",1,2,2,1,0
"10130","Erie St & Catherine Simmons Ave",35.2622846,-80.8448931,88.5,11.58333333,31,106,21.18181818,31,43.25,8.166666667,31,111.5,20.16666667,31,222.3333333,65.25,31,240.25,36.33333333,31,219.5,36.83333333,31,"LASALLE & CATHERINE SIMMONS","26","inbound","not a transfer point",1,1,1,2,0
"10300","Exchange St & Tarheel Rd",35.2672401,-80.9052446,39.83333333,2.583333333,31,56,2.454545455,31,23.5,2.333333333,31,31.58333333,2.75,31,73.91666667,25.58333333,31,94.41666667,101.75,31,77.41666667,128.25,27,"TAR HEEL & BEALER","18","inbound","not a transfer point",2,1,1,1,0
"10400","Fairview Rd & Park Rd",35.1526136,-80.8477786,4.583333333,20.75,31,9.818181818,31.45454545,31,6.583333333,17.83333333,31,8.583333333,18.33333333,31,18.5,34.41666667,31,13.5,51.5,31,11.16666667,46.41666667,31,"TYVOLA & FAIRVIEW","19","not applicable","not a transfer point",1,1,1,1,0
"10410","Fairview Rd & Wintercrest Ln",35.1519198,-80.8434751,99.08333333,279,31,96.72727273,365.8181818,31,92.83333333,246.75,31,122.4166667,287.4166667,31,208.3333333,596.8333333,31,151.5,417.4166667,31,109.25,416.5,31,"CLOSEBURN & WINTERCREST","19","not applicable","not a transfer point",1,1,1,1,0
