Stop ID,Stop Name,Latitude,Longitude,2022_Avg_Board,2022_Avg_Alight,2022_Max_Number_of_Days,Year
6530,Cove Creek Dr & Barrington Dr,35.2575359,-80.7521335,18.16666667,23.08333333,27,2022
6560,Cove Creek Dr & Burleson Dr,35.2593218,-80.7484328,73,60.5,31,2022
6561,Cove Creek Dr & Burleson Dr,35.259146,-80.748375,24.66666667,22.16666667,27,2022
6710,Alleghany St & Crisman St,35.2388161,-80.8873721,457.8333333,1352.333333,31,2022
6770,Crownpoint Executive Dr & Independence Blvd,35.1433616,-80.7219243,55.16666667,110.0833333,31,2022
6780,Crownpoint Executive Dr @ 2201,35.1424803,-80.7268248,17.75,31.75,31,2022
6790,Crownpoint Executive Dr & Sardis Rd North,35.1442588,-80.728569,223.75,272.6666667,31,2022
6860,Dalecrest Dr & Monmouth Dr,35.2794121,-80.8149441,6.666666667,26.16666667,31,2022
6870,Dalecrest Dr & Kenmont Dr,35.2797525,-80.8158861,17.25,2.25,31,2022
6890,Dalecrest Dr & Wynbrook Way,35.2807342,-80.8183303,185,26.75,31,2022
6910,Dalecrest Dr & Valeview Ln,35.2813478,-80.8198541,30.66666667,1.916666667,31,2022
6920,Dalecrest Dr & Valeview Ln,35.2816421,-80.8202451,10.33333333,43.91666667,31,2022
6930,Dalton Ave & Tryon St,35.2396264,-80.8286142,156.25,98.08333333,31,2022
6950,Dalton Ave & Tryon St,35.2395268,-80.8287221,13.5,34.33333333,31,2022
6970,Dalton Ave @ 300,35.2395668,-80.8312253,6.083333333,9,31,2022
6980,Dalton Ave @ 305,35.239497,-80.8313336,8.75,10.75,31,2022
6990,Dalton Ave & Graham St,35.2395451,-80.8343325,121.9166667,407,31,2022
7000,Dalton Ave & Graham St,35.2394293,-80.8345296,317.4166667,162.8333333,31,2022
7080,Davidson St & Brevard St,35.2451775,-80.8090151,18.75,5,31,2022
7320,Dunn Ave & Heflin St,35.203038,-80.8056163,19.66666667,16.66666667,31,2022
7380,4th St & Davidson St,35.2219783,-80.8389653,366,522,31,2022
7480,4th St & Kings Dr,35.2157151,-80.8314263,230.25,275.5,31,2022
7500,4th St & Torrence St,35.2132503,-80.8279411,335.6666667,183.0833333,31,2022
7520,4th St & Hawthorne Ln,35.2115756,-80.8255765,260.4166667,76.91666667,31,2022
7540,4th St & Hawthorne Ln,35.2116443,-80.8258653,188.5,477.5,31,2022
7565,Randolph Rd & Caswell Rd,35.2103891,-80.8242725,102.5,281.1666667,31,2022
7570,WT Harris Blvd & Bonlyn Dr,35.1991613,-80.7261213,308.0833333,293,31,2022
7590,Alleghany St & Ashley Rd,35.238311,-80.8959541,115.3333333,20.25,31,2022
7640,WT Harris Blvd & Idlewild Rd North,35.1951988,-80.7258348,37,36.58333333,31,2022
7650,John St & Ames Rd,35.117143,-80.724167,285.8333333,33.66666667,31,2022
7800,Morehead St & Kenilworth Ave,35.2088689,-80.8399668,37,18.66666667,27,2022
7810,Morehead St & Kenilworth Ave,35.2081173,-80.8394626,189.25,126.75,31,2022
7820,Morehead St & Harding Pl,35.206301,-80.8377558,141,86.33333333,31,2022
7821,Morehead St & Harding Pl,35.206056,-80.837361,41,14.41666667,27,2022
7861,Brevard St & 9th St,35.2286401,-80.8348166,18,55.25,31,2022
7890,7th St @ Carole Hoffner Center,35.2247863,-80.8343266,33.83333333,16.66666667,31,2022
7900,7th St & Alexander St,35.2232295,-80.8323168,14,39.66666667,31,2022
7910,7th St & McDowell St,35.2229672,-80.8322046,37.75,58.41666667,31,2022
7930,7th St & Hawthorne Ln,35.2154843,-80.8217606,60.16666667,170.1666667,31,2022
7940,7th St & Charlottetowne Ave,35.219212,-80.8270496,62,218.25,31,2022
7960,7th St & Beaumont Ave,35.217067,-80.8238251,52,50.41666667,31,2022
7970,7th St & Armory Dr,35.2169288,-80.8237276,28.66666667,52,31,2022
7980,7th St & Hawthorne Ln,35.2154935,-80.8218241,285.5833333,151.1666667,31,2022
8010,7th St & Clement Ave,35.2134326,-80.8193943,72.66666667,124.75,31,2022
8020,7th St & Caswell Rd,35.2127102,-80.8183765,101.1666667,144.1666667,31,2022
8030,7th St & Clarice Ave,35.2111857,-80.8164816,148,130.3333333,31,2022
8040,7th St & Clarice Ave,35.211192,-80.816325,62.5,75.33333333,31,2022
8060,7th St & Laurel Ave,35.2101558,-80.8149618,12.66666667,28.33333333,31,2022
8070,7th St & Laurel Ave,35.210247,-80.8149244,21,9.583333333,31,2022
8080,7th St & Bascom St,35.2089876,-80.8132204,22.08333333,4.333333333,31,2022
8090,7th St & Cameron Ave,35.2090591,-80.8134871,6.5,36.66666667,31,2022
8100,7th St & Dotger Ave,35.207923,-80.8124191,15.83333333,30.75,31,2022
8110,7th St & Dotger Ave,35.2079258,-80.8122265,33.25,14.08333333,31,2022
8120,7th St & 5th St,35.2064568,-80.8111133,17.08333333,58.25,31,2022
8130,7th St & Firefighter Pl,35.2062783,-80.810727,74.91666667,18.66666667,31,2022
8210,Brooklyn Village Ave & McDowell St,35.2161868,-80.8399663,18.75,10.16666667,31,2022
8220,3rd St & Brevard St,35.2231586,-80.8424953,133.1666667,622.4166667,23,2022
8230,3rd St & Davidson St,35.2214678,-80.8405238,441.75,328.3333333,31,2022
8240,3rd St @ Marshall Park,35.2200353,-80.8388696,109.25,267.75,31,2022
8250,3rd St & McDowell St,35.2189238,-80.837673,159.6666667,133.25,31,2022
8260,3rd St & Kings Dr,35.2144188,-80.8316088,593.0833333,658.3333333,31,2022
8280,36th St & Alexander St,35.2465776,-80.803372,310.75,90.16666667,31,2022
8300,36th St & McDowell St,35.2453285,-80.8018364,9.416666667,4.083333333,31,2022
8320,36th St & Charles Ave,35.2442834,-80.8006109,8.166666667,11.16666667,31,2022
8390,36th St & Holt St,35.2421979,-80.7981295,27.41666667,128.75,31,2022
8430,Trade St & College St,35.226634,-80.8425066,651.3333333,4139.666667,31,2022
8530,Trade St & Alexander St,35.2221012,-80.8371717,476.5833333,178.25,31,2022
8620,East Blvd & Lyndhurst Ave,35.2092128,-80.8544736,29.16666667,35.91666667,31,2022
8632,East Blvd & Euclid Ave,35.209926,-80.855062,20,24.09090909,31,2022
8660,East Blvd & Springdale Ave,35.2076926,-80.8520896,12.41666667,5.666666667,31,2022
8670,East Blvd & Lennox Ave,35.2067753,-80.8511826,25.75,134.8333333,31,2022
8680,East Blvd & Lennox Ave,35.2063823,-80.8503776,70.83333333,40.16666667,31,2022
8720,East Blvd & Scott Ave,35.2010876,-80.8433713,305.6666667,344,31,2022
8780,East Blvd & Garden Ter,35.1990539,-80.8405947,34.16666667,67.58333333,31,2022
8820,East Blvd & Kings Dr,35.1961676,-80.8382216,432.25,363.5833333,31,2022
8900,Eastway Dr @ CMC Northpark,35.256986,-80.7781683,231,50.58333333,31,2022
8920,Eastway & Howie Circle,35.25179,-80.7805993,179.5,131.6666667,31,2022
8940,Eastway Dr @ CMC Northpark,35.2570118,-80.7779253,31.41666667,178.9166667,31,2022
8950,Eastway Dr & Howie Cir,35.2518201,-80.7804167,185.75,319.9166667,31,2022
8970,Eastway Dr & Weldon Ave,35.2471041,-80.7812938,373.6666667,154.25,31,2022
8980,Eastway Dr & Commercial Ave,35.245642,-80.7808686,0.083333333,0.583333333,31,2022
8990,Eastway Dr & Citiside Dr,35.2467301,-80.7810766,144,263.9166667,31,2022
9000,Eastway Dr & Finchley Dr,35.2445981,-80.780581,85.33333333,74.25,31,2022
9010,Eastway Dr & Sugar Creek Rd,35.2441133,-80.7805946,63.08333333,86.83333333,31,2022
9030,Eastway Dr & Audrey St,35.2390271,-80.7774395,105.6666667,104.3333333,31,2022
9040,Eastway Dr & Audrey St,35.2394058,-80.7776198,143.75,94,31,2022
9050,Eastway Dr & Peace St,35.2401558,-80.7783218,0.583333333,2.25,31,2022
9060,Eastway Dr & Shamrock Dr,35.2358313,-80.7750863,173.0833333,311.4166667,31,2022
9070,Eastway Dr & Shamrock Dr,35.2358708,-80.7752473,418.4166667,163.5,31,2022
9080,Eastway Dr & Dunlavin Way,35.2329348,-80.7744761,3.833333333,9.916666667,31,2022
9090,Eastway Dr @ Metropolitan Community Church,35.2310366,-80.7744761,54.5,36.33333333,31,2022
9100,Eastway Dr @ 1908,35.2306168,-80.774589,95.5,73.41666667,31,2022
9110,Eastway Dr & Kilborne Dr,35.2289138,-80.7747683,474.6666667,330.5833333,31,2022
9120,Eastway Dr & Kilborne Dr,35.2287288,-80.7750708,334.6666667,319.9166667,31,2022
9140,Eastway Dr & Sandhurst Dr,35.2267671,-80.7762483,16.41666667,140.9166667,31,2022
9150,Eastway Dr & Bently Pl,35.2251598,-80.7773758,126.0833333,183.1666667,31,2022
9190,Eastway Dr & Arnold Dr,35.2226531,-80.7791118,41,96.5,31,2022
9200,Eastway Dr & Bently Pl,35.2251204,-80.7774773,126.5,99.91666667,31,2022
9220,Eastway Dr & Burgin St,35.219942,-80.7805311,15.41666667,35.16666667,31,2022
9230,Eastway Dr & Burgin St,35.2183606,-80.7807236,87.16666667,942.25,31,2022
9240,Eastway Dr & Burgin St,35.2181028,-80.7806101,30.08333333,4.75,31,2022
9250,Eastway Dr & Central Ave,35.2168663,-80.7805856,869.0833333,174.3333333,31,2022
9270,Eastway Dr & Sandhurst Dr,35.2271475,-80.7760986,42.83333333,21.91666667,31,2022
9290,Eastway Dr & Arnold Dr,35.2234908,-80.7786718,114.6666667,30.83333333,31,2022
9310,Eastway Dr & Arnold Dr,35.2218373,-80.7798028,166.9166667,51.25,31,2022
9340,Eastwood Dr & Shamrock Dr,35.2353975,-80.7873023,23.5,33.5,31,2022
9350,Eastwood Dr & Maywood Dr,35.2370236,-80.7879801,2.833333333,31.25,31,2022
9360,Eastwood Dr & Maywood Dr,35.2370481,-80.7879401,31.5,5.333333333,31,2022
9380,Eastwood Dr & Academy St,35.2397207,-80.7883917,26.25,5.083333333,31,2022
9390,Eastwood Dr & Academy St,35.2405134,-80.7883703,11.41666667,16.58333333,31,2022
9420,Echo Glen Rd & Bilmark Ave,35.2736436,-80.783789,62,43.25,31,2022
9640,Edgewood Rd & Susan St,35.2484953,-80.8993986,175.75,44.83333333,31,2022
9660,Edgewood Rd & Major St,35.2489581,-80.8992622,41.58333333,316.6666667,31,2022
9680,Elgywood Ln & Blackhawk Rd,35.2731968,-80.7721653,4.75,12.33333333,31,2022
9695,Elgywood Ln & Canterwood Dr,35.2748056,-80.7726833,18.16666667,13.66666667,31,2022
9960,Ellington St & Wheatley Ave,35.1931143,-80.8021105,6.916666667,5,31,2022
9970,Ellington St & Billingsley Rd,35.1913336,-80.8018371,488.3333333,97.58333333,31,2022
9980,Ellington St & Wheatley Ave,35.1921845,-80.8020233,5.416666667,32.25,31,2022
9990,Ellington St & Billingsley Rd,35.1913096,-80.8018446,123.6666667,548.0833333,31,2022
10050,English Dr & Sutton Dr,35.265114,-80.8629058,10.75,70.58333333,31,2022
10060,English Dr & Abelwood Rd,35.2686211,-80.862298,14.5,43.16666667,31,2022
10110,Erie St & LaSalle St,35.2607566,-80.8451148,27.41666667,128.6666667,31,2022
10120,Erie St & Catherine Simmons Ave,35.2626261,-80.8448146,11.75,95.5,31,2022
10130,Erie St & Catherine Simmons Ave,35.2622846,-80.8448931,88.5,11.58333333,31,2022
10300,Exchange St & Tarheel Rd,35.2672401,-80.9052446,39.83333333,2.583333333,31,2022
10400,Fairview Rd & Park Rd,35.1526136,-80.8477786,4.583333333,20.75,31,2022
10410,Fairview Rd & Wintercrest Ln,35.1519198,-80.8434751,99.08333333,279,31,2022
10420,Fairview Rd & Wintercrest Ln,35.1518592,-80.8421361,452.9166667,86.58333333,31,2022
10470,Fairview Rd & Park South Dr,35.15134,-80.8410113,27.58333333,192.8333333,31,2022
10490,Fairview Rd & Barclay Downs Dr,35.1510219,-80.8374458,202.4166667,15.41666667,31,2022
10491,Fairview Rd & Barclay Downs Dr,35.150904,-80.837484,20.41666667,121.3333333,31,2022
10550,Fairview Rd & Oglukian Rd,35.1514488,-80.7978906,4.833333333,4.25,27,2022
10850,Fincher Blvd & Dalecrest Dr,35.282666,-80.8209303,63.58333333,3.833333333,31,2022
10860,Fincher Blvd & Cypress Pond Dr,35.2840848,-80.8202016,54.66666667,12.58333333,31,2022
10870,Fincher Blvd & Cypress Pond Dr,35.2836423,-80.820283,10.33333333,66.75,31,2022
10880,Fincher Blvd @ 3500,35.2863717,-80.8204365,6.583333333,23.08333333,31,2022
10890,Fincher Blvd @ 3501,35.2863198,-80.8204703,17.25,7.833333333,31,2022
10900,Fincher Blvd & Nevin Rd,35.2882725,-80.8206943,13,14.25,31,2022
10910,Fincher Blvd & Nevin Rd,35.2883571,-80.8207563,20.91666667,17.75,31,2022
10920,Lightspun Ln & Firespun Dr,35.2889762,-80.8727654,49.91666667,47.16666667,31,2022
10960,Firestone Dr & Dedmon Dr,35.2901855,-80.8702088,34.58333333,31.16666667,31,2022
11015,Huntersville Gateway Park & Ride,35.4135736,-80.857056,1593.333333,1572.5,31,2022
11030,Freedom Dr & Camp Greene St,35.2354325,-80.8796901,132.4166667,357.6666667,31,2022
11040,Freedom Dr & Camp Greene St,35.2352625,-80.8798626,355.8333333,112.0833333,31,2022
11050,Freedom Dr @ 2640,35.2381805,-80.8833828,107,620.6666667,31,2022
11060,Freedom Dr & Pacific St,35.2380778,-80.883577,660.0833333,118.9166667,31,2022
11070,Freedom Dr & Ashley Rd,35.2459616,-80.894112,54.58333333,101.9166667,31,2022
11080,Freedom Dr & Ashley Rd,35.2458953,-80.893495,188,108.1666667,31,2022
11095,Freedom Dr & Bradford Dr,35.2499368,-80.8981593,18.5,148.9166667,31,2022
11096,Freedom Dr & Edgewood Rd,35.2498383,-80.8984075,155.5,26.25,31,2022
11120,Freedom Dr & Ranch Rd,35.2571624,-80.910075,12.33333333,85.25,31,2022
11121,Freedom Dr & Ranch Rd,35.257246,-80.910543,83.66666667,5.833333333,31,2022
11130,Freedom Dr & Allenbrook Dr,35.2591018,-80.9141799,12,33.16666667,31,2022
11131,Freedom Dr & Allenbrook Dr,35.259108,-80.914534,22.58333333,4.166666667,31,2022
11140,Freedom Dr & Park Fairfax Dr,35.2625136,-80.9192054,64.75,267,31,2022
11151,Freedom Dr & Toddville Rd,35.263094,-80.920642,472,56.91666667,31,2022
11230,Georgetown Dr & Heatherbrooke Ave,35.2734586,-80.7748251,4,5.75,31,2022
11250,Georgetown Dr & Spring Garden Ln,35.2729826,-80.7768813,16.16666667,17.58333333,31,2022
11330,Graham St & 5th St,35.2318813,-80.8452605,71.83333333,130.5,31,2022
11335,Graham St & 7th St,35.2331081,-80.843607,80.41666667,50.66666667,31,2022
11340,Graham St & 8th St,35.2338723,-80.8425475,96.33333333,59.08333333,31,2022
11350,Graham St & 10th St,35.2350978,-80.8408395,151.9166667,147.5,31,2022
11390,Green Oaks Ln & Commonwealth Ave,35.2123319,-80.7972161,16.33333333,2.75,31,2022
11410,Green Oaks Ln & Oak Valley Ln,35.2130545,-80.7957541,69.33333333,178.5,31,2022
11420,Green Oaks Ln & Oak Valley Ln,35.2131271,-80.7959413,81,20.08333333,31,2022
11430,Green Oaks Ln & Eastcrest Dr,35.2127565,-80.7930331,55.16666667,73.08333333,31,2022
11440,Green Oaks Ln & Briar Creek Rd,35.2126648,-80.7931013,39,62.41666667,31,2022
11460,Remount Rd & Wilkinson Blvd,35.224663,-80.883313,111.5,72.25,31,2022
11461,Remount Rd & Wilkinson Blvd,35.225022,-80.883217,41.75,188.5833333,31,2022
11465,Remount Rd & West Blvd,35.216869,-80.883671,305.25,289.3333333,31,2022
11466,Remount Rd & West Blvd,35.2165352,-80.8838892,146.8333333,281.75,31,2022
11490,Greenland Ave & Ashley Rd,35.226303,-80.8900096,613.5833333,629.5833333,31,2022
11500,Greenwich Rd & Randolph Rd,35.1785373,-80.8002982,240.4166667,748,31,2022
11540,Griffith St & Watson St,35.502566,-80.8498836,167.0833333,51,31,2022
11541,Griffith St & Watson St,35.502661,-80.850202,4.5,14.33333333,31,2022
11600,Hamlin Park Dr & Brandon Forest Dr,35.1155691,-80.8580598,65.83333333,6.583333333,27,2022
11620,WT Harris Blvd & Tantilla Cir,35.2306151,-80.7289845,42,66.25,31,2022
11621,WT Harris Blvd & Robinson Church Rd,35.2302659,-80.728347,132.3333333,125.8333333,31,2022
11630,WT Harris Blvd & Williams Rd,35.2337773,-80.732562,43.91666667,50.16666667,31,2022
11631,WT Harris Blvd & Grove Park Blvd,35.233264,-80.731619,67.75,48.41666667,31,2022
11650,WT Harris Blvd & Robinson Church Rd,35.2314643,-80.7299396,33.83333333,29.66666667,31,2022
11660,WT Harris Blvd @ 6670,35.2294555,-80.7277853,35.25,47.25,31,2022
11670,WT Harris Blvd & Kimmerly Glen Ln,35.225949,-80.7261316,82,273,31,2022
11671,WT Harris Blvd & Kimmerly Glen Ln,35.226017,-80.726044,628,204.8333333,31,2022
11680,WT Harris Blvd & Hickory Grove Rd,35.2239735,-80.7254303,167.8333333,307.4166667,31,2022
11690,WT Harris Blvd @ 5820,35.2353885,-80.7343513,150,129.4166667,31,2022
11691,WT Harris Blvd & Rosecroft Dr,35.235162,-80.733865,171.8333333,178.6666667,31,2022
11710,Harrisburg Rd & Pence Rd,35.2137191,-80.6870816,284,40.08333333,31,2022
11730,Hateras Ave & Kennesaw Dr,35.2598806,-80.8462596,102.75,8.166666667,31,2022
11740,Hateras Ave & Erie St,35.2597145,-80.8453843,14.75,64.83333333,31,2022
11860,Hebron St & Nations Ford Rd,35.1300158,-80.8948095,121.1666667,68.75,31,2022
11880,Hickory Grove Rd & Sharon Amity Rd,35.2242428,-80.7483761,6.166666667,16.08333333,31,2022
11890,Hickory Grove Rd & Shamrock Dr,35.2239567,-80.7454219,96.75,103.1666667,31,2022
11895,Hickory Grove Rd & Shamrock Dr,35.223804,-80.745461,106.5,97.5,31,2022
11900,Hickory Grove Rd & Valleyview Dr,35.2239382,-80.7425745,24.58333333,28.5,31,2022
11905,Hickory Grove Rd & Valleyview Dr,35.22378,-80.741907,23.83333333,55,31,2022
11910,Hickory Grove Rd & Craigwood Dr,35.2234401,-80.7383121,47.91666667,10.58333333,31,2022
11915,Hickory Grove Rd & Craigwood Dr,35.223294,-80.738239,18,30,31,2022
11920,Hickory Grove Rd & Gaynelle Dr,35.2230951,-80.7352136,9.583333333,2,31,2022
11930,Hickory Grove Rd & Martha's Ridge Dr,35.2229473,-80.7325459,8,3.75,31,2022
11935,Hickory Grove Rd & Martha's Ridge Dr,35.222809,-80.73257,5.166666667,15.75,31,2022
11940,Hickory Grove Rd & WT Harris Blvd,35.2227038,-80.7264101,123.8333333,79.91666667,31,2022
11950,Hickory Grove Rd & Lawrence Orr Rd,35.2227525,-80.7282035,35.66666667,7.916666667,31,2022
11955,Hickory Grove Rd & WT Harris Blvd,35.222525,-80.726745,46.66666667,147.4166667,31,2022
11990,Mint Hill Festival Shopping Ctr @ Hwy 51,35.1721481,-80.6574123,96.58333333,100.75,22,2022
12000,Hoskins Rd & Rozzelles Ferry Rd,35.2662466,-80.8830086,19.83333333,41.75,31,2022
12010,Hoskins Rd & Rozzelles Ferry Rd,35.2657218,-80.8836658,44.75,26.25,31,2022
12025,Hoskins Rd & Brookshire Blvd,35.2667853,-80.8811963,59.75,29.75,31,2022
12030,Hoskins Rd & Brookshire Blvd,35.2668025,-80.8814496,28.58333333,73.41666667,31,2022
12050,Hoskins Rd & Hoskins Avenue Dr,35.2629134,-80.8885563,1.833333333,15.41666667,31,2022
12080,Hoskins Rd & Chesapeake Dr,35.272829,-80.8743959,1.166666667,1.166666667,31,2022
12100,Hoskins Rd & Chesapeake Dr,35.2747095,-80.8734478,50.16666667,155.8333333,31,2022
12105,Hoskins Rd & Chesapeake Dr,35.2748096,-80.8732888,74.08333333,24.58333333,31,2022
12120,Hoskins Rd & Pompano Rd,35.2764612,-80.871031,1.083333333,1.916666667,31,2022
12125,Hoskins Rd & Northpointe Industrial Bv,35.276251,-80.869276,4.583333333,4,31,2022
12130,Hoskins Rd & Northpointe Industrial Blvd,35.2762203,-80.8682,3.75,12,31,2022
12150,Hoskins Rd & Gossett Ave,35.2650188,-80.8850306,74.83333333,29.41666667,31,2022
12170,Hoskins Rd @ 314,35.2637223,-80.8872228,13.41666667,14.75,31,2022
12190,Hoskins Rd @ 229,35.2633686,-80.8876966,15.91666667,15,31,2022
12210,Hoskins Rd & Morgan St,35.2624152,-80.8892844,0.916666667,1.5,31,2022
12230,Hovis Rd & Hoskins Rd,35.2621976,-80.8910523,221.9166667,199.8333333,31,2022
12240,Hovis Rd & Wildwood Ave,35.2626078,-80.8937201,29.25,82.5,31,2022
12250,Hovis Rd & Wildwood Ave,35.2625666,-80.8935286,338.25,196.75,31,2022
12270,Hovis Rd & Hoskins Rd,35.2622428,-80.8910558,12.75,46.16666667,31,2022
12271,Interurban Ave & Hovis Rd,35.2628771,-80.8993953,25.91666667,60.25,31,2022
12275,Interurban Ave & Willard St,35.2618446,-80.9016498,29.16666667,32.5,31,2022
12320,Hovis Rd & Bradford Dr,35.2627626,-80.8959993,158.9166667,152.5,31,2022
12321,Hovis Rd & Bradford Dr,35.262592,-80.895333,14.5,25.5,31,2022
12330,Hovis Rd & Tarheel Rd,35.2658653,-80.8984143,15.66666667,2.75,31,2022
12340,Hovis Rd & Tarheel Rd,35.2657208,-80.8983381,10.33333333,19.5,31,2022
12350,Hovis Rd & Gulf Dr,35.2682968,-80.8986973,0.333333333,8.583333333,31,2022
12360,Hovis Rd & Salem Church Rd,35.2772766,-80.8954138,155.8333333,29.33333333,31,2022
12370,Scott Futrell Dr & Billy Graham Pkwy,35.2376173,-80.9211143,113.5833333,141.6666667,31,2022
12390,Scott Futrell Dr @ 3709,35.240316,-80.9279846,9.416666667,8.25,31,2022
12400,Scott Futrell Dr & Stafford Dr,35.2412418,-80.9315966,5.833333333,4.25,31,2022
12420,Scott Futrell Dr & Little Rock Rd,35.237156,-80.9395157,40.41666667,64.75,31,2022
12430,Scott Futrell Dr @ 4101,35.239583,-80.9375078,134.3333333,59.25,31,2022
12490,Montana Dr @ 532,35.2659051,-80.8738361,13.5,4.416666667,31,2022
12580,Idlewild Rd North & Lawyers Rd,35.198754,-80.7215451,58.16666667,30.66666667,31,2022
12630,Idlewild Rd & Cedars East Ct,35.1837763,-80.7513813,732.8333333,631,31,2022
12640,Idlewild Rd & Dion Ave,35.1847918,-80.7489393,66.33333333,57.33333333,31,2022
12650,Idlewild Rd & Cedarwild Rd,35.1859721,-80.7467753,74.25,58,31,2022
12660,Idlewild Rd @ 7007,35.1863628,-80.7451868,4.916666667,30.83333333,31,2022
12670,Idlewild Rd & Boston Ave,35.1859961,-80.7417431,81.5,111.8333333,31,2022
12680,Idlewild Rd & Ivydale Dr,35.1857496,-80.7391223,67.66666667,50.58333333,31,2022
12690,Idlewild Rd & Idlebrook Dr,35.1874153,-80.7351041,59.66666667,48.16666667,31,2022
12700,Idlewild Rd & WT Harris Blvd,35.1864183,-80.731152,171,251.4166667,31,2022
12710,Idlewild Rd & New Hampshire Dr,35.1828286,-80.7269644,2.75,2.416666667,23,2022
12730,Idlewild Rd North & WT Harris Blvd,35.1953861,-80.7243141,41.83333333,46.25,31,2022
12750,Idlewild Rd North @ Snow Ln,35.1976155,-80.7224751,59.83333333,82.41666667,31,2022
12950,Independence Blvd @ 5401,35.1851473,-80.7575378,3.5,6.083333333,31,2022
12960,Independence Blvd & Idlewild Rd,35.1828171,-80.7554601,0,0.833333333,31,2022
12980,Independence Blvd @ 6052 (KFC),35.1780668,-80.7515945,50.33333333,160.5833333,31,2022
12990,Independence Blvd & Dion Ave,35.1767215,-80.7499931,5.333333333,3.666666667,31,2022
13000,Independence Blvd & Wallace Ln,35.1762868,-80.7500011,0,0.5,31,2022
